reviewId,providerId,name,type,region,city,reviewCategory,batchKey,claimField,claimValue,claimRiskLevel,claimConfidence,claimScore,claimDecision,sourceType,sourceOwnerType,sourceUrls,auditRules,claimReason,requiredHumanAction,reviewPriority
claim:2953356ffc2ecfda9158746d,tairawhiti-whaiora-sv-specialist-services,Whaiora SV Specialist Services,counsellor,Tairawhiti,Gisborne,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|needScope|provider_owned|broad-tag-without-source-support,needScope,trauma,high,medium,0.78,review,provider_owned,provider_owned,https://www.whaiora.maori.nz/contact-us/,sensitive tag or scope evidence; review; broad-tag-without-source-support,field is linked to audit rule(s): broad-tag-without-source-support,Open the source and resolve the audit finding or leave the field unknown.,high
claim:ff4ce706190fe6f874836589,ranzcp-6743,Dr Caleb Armstrong,psychiatrist,Bay of Plenty,Gate Pa,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/6743/dr-caleb-armstrong,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:bf13da6433cb6308c6d73df7,ranzcp-4499,Dr Campbell Emmerton,psychiatrist,Auckland,Herne Bay,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/4499/dr-campbell-emmerton,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:59afff4093c33e5aba4ad9ee,ranzcp-13276,Dr Evan Wilson,psychiatrist,Canterbury,Bromley,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/13276/dr-evan-wilson,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:58dc79e5ff15d80ab4003456,ranzcp-5617,Dr Helen Austin,psychiatrist,Nelson Marlborough Tasman,Blenheim,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/5617/dr-helen-austin,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:b26ef35907ff27dd0eb4bc73,ranzcp-2665,Dr Ian Goodwin,psychiatrist,Auckland,Auckland,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/2665/dr-ian-goodwin,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:88cd229e2f415f58af332183,ranzcp-2745,Dr Jane Casey,psychiatrist,Auckland,Ponsonby,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/2745/dr-jane-casey,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:dd592742c2cb1538b8fa3121,ranzcp-7046,Dr John Joseph,psychiatrist,Auckland,Mt Albert,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/7046/dr-john-joseph,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:0d9ceba281487ced34f29b4c,ranzcp-3038,Dr Justin Barry-Walsh,psychiatrist,Wellington,Khandallah,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/3038/dr-justin-barry-walsh,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:a94258aee5c9aa05c822bc97,ranzcp-7544,Dr Kang Tan,psychiatrist,Wellington,Wellington,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/7544/dr-kang-tan,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:8baab6e63ef9400e34f8c2e1,ranzcp-4859,Dr Katie Ritchie,psychiatrist,Auckland,Remuera,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/4859/dr-katie-ritchie,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:63e76d2ce3ce17a9c20a8330,ranzcp-7734,Dr M Shanmukha Swamy Lokesh,psychiatrist,Auckland,Ellerslie,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/7734/dr-m-shanmukha-swamy-lokesh,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:d01fb9153e44c829740d2452,ranzcp-576,Dr Murray Patton,psychiatrist,Auckland,Milford,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/576/dr-murray-patton,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:d2320c612e60aaa0703dbb6e,ranzcp-7045,Dr Neena Joseph,psychiatrist,Auckland,Avondale,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/7045/dr-neena-joseph,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:ba59bf36cc4d2729816608ae,ranzcp-4472,Dr Patrick Daniels,psychiatrist,Auckland,Remuera,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/4472/dr-patrick-daniels,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:8007e64680c92a82dc017a3b,ranzcp-4946,Dr Paul Edgar,psychiatrist,Canterbury,Ilam,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/4946/dr-paul-edgar,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:0548599eb89843001632286a,ranzcp-6009,Dr Rachel Kan,psychiatrist,Wellington,Wellington Central,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/6009/dr-rachel-kan,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:cebac4c66e1d1b981d4bd246,ranzcp-5481,Dr Sally Rimkeit,psychiatrist,Wellington,Hataitai,availability review,"availability review|review|high|availabilityStatus|official_register|high-risk claim affects safety, suitability, availability, referral, or sensitiv",availabilityStatus,waitlist,high,medium,0.72,review,official_register,professional_directory,https://www.yourhealthinmind.org/find-a-psychiatrist/profile/5481/dr-sally-rimkeit,availability review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
